id,name,description,price,original_price,discount,offer
333,LA GOTITA,Adhesivo instantáneo La Gotita líquido 2 ml,$ 4.390,,,False
334,PROVIDUS,Kit soplete + gas + guante + escobilla,$ 20.990,,,False
335,ERGO,Cultivador 12 cm de metal Plateado,$ 5.990,,,False
336,HELA,Plana botadora acero 175 mm,$ 3.690,,,False
337,CASCO,Hacha con mango 4 lb negro,$ 25.990,,,False
338,ERGO,Rodillo aireador para tierra de metal verde,$ 23.990,,,False
339,GUTSTARK,Cepillo Cepilladora Banco 2000w Alta Potencia Profesional,$ 299.990,$ 529.990,-43%,True
340,DVP,4mmx2.10mx2.90m Alveolar / Transparente,$ 35.990,,,False
341,LANCO,Silicona para altas temperaturas 300 ml,$ 8.990,,,False
342,BAUKER,Disco de sierra circular 7 1/4" 40 dientes,$ 9.490,,,False
343,MAMUT,Autoperforante hexagonal con golilla 12X2 100 unidades,$ 13.990,,,False
344,HUAMANCIZA,Espaciador de ondas 25 unidades,$ 3.490,,,False
345,DEWALT,Disco de desbaste 4_5" óxido de aluminio,$ 1.890,,,False
346,OEM,Amarras Plasticas 4*150mm multiuso,$ 3.980,$ 5.990,-34%,True
347,KUANGYE,Set 120 Lijas Velcro Con 8 Orificios 125mm 5 Pulgadas,$ 13.990,$ 34.975,-60%,True
348,KOLOR,Paleta revolvedora pintura 1 galon,$ 410,,,False
349,STANLEY,Huincha de medir 8 metros fatmax,$ 21.390,,,False
350,DVP,Policarbonato Alveolar 2100x5800x8mm Bronce DVP,$ 142.590,,,False
351,HUSQVARNA,Tractor Corta Pasto TS142 19 hp,$ 3.699.990,$ 3.999.990,,False
352,ALTERNATIVE,Barreno Ahoyador 63cc + 3 Brocas + Extesion - Profesional Japon,$ 134.990,$ 399.990,-66%,True
353,AUTOSTYLE,Manometro digital de presión,$ 5.990,,,False
354,GENERICO,Partidor de leña electrico Draussen 4 Ton,$ 559.900,$ 669.900,,False
355,HUSQVARNA,Soplador 570BTS,$ 899.990,,,False
356,ALTERNATIVE,Barreno 63cc Version Con Rueda + 3 Brocas+extension,$ 199.990,$ 219.000,,False
357,UBERMANN,Regla medición multifución,$ 12.990,$ 19.990,-35%,True
358,ESHOPANGIE,Detector De Metales Subterráneo Sensitivo Con Pantalla Lcd MD-4030,$ 27.990,$ 43.990,-36%,True
359,GENERICO,Kit Nivelador Cerámicos / 100 Cuñas + 100 Clips 3mm + Alicat,$ 9.590,$ 18.990,-49%,True
360,REDLINE,Cortador de tubos PVC,$ 7.890,,,False
361,REDLINE,Set de herramientas mecánicas 22 piezas,$ 40.990,,,False
362,UBERMANN,Remachadora neumáctica 3/16",$ 84.990,,,False
363,MASISA,MDF Ranurado melamínico blanco 18 mm 152 x 244 cm,$ 53.590,,,False
364,DEWALT,Sierra de banco eléctrica 10" 1800W,$ 369.990,,,False
365,OLFA,Repuesto universal 18 mm LB-10,$ 8.990,,,False
366,BOSCH,Esmeril angular eléctrico 4_5" 710 W,$ 47.590,,,False
367,BLACK+DECKER,Sierra caladora eléctrica 420W.,$ 31.690,$ 39.990,-21%,True
368,METALICOS S A,Combo con mango acero 20 lb,$ 35.178,,,False
369,DVP,Rollo Policarbonato 1x10mts 0_5mm Filtro UV Transparente DVP DVP,$ 45.390,,,False
370,OFERTABKN,Tornillo De Banco Mecánico 4 Pulgadas 100mm Morsa,$ 18.990,,,False
371,TOTAL TOOLS,Cortapernos Napoleon 24 Pulgadas,$ 28.990,$ 44.500,-35%,True
372,GENERICO,MDF desnudo 3 mm 152 x 244 cm,$ 8.990,,,False
373,MAMUT,Autoperforante hexagonal con golilla 12X2 150 unidades,$ 20.286,,,False
374,MAMUT,Autoperforante hexagonal con golilla 12X1 1/2 250 unidades,$ 22.478,,,False
375,EXCELSIOR,Set de brochas excelsior blue 1"+2"+3",$ 9.890,,,False
376,KUANGYE,Kit Nivelador Cerámicos / 100 Cuñas + 300 Clips 2mm + Alicat,$ 14.690,$ 36.725,-60%,True
377,UBERMANN,Maleta para herramientas 23.5x19x11.4 cm,$ 19.194,,,False
378,ESHOPANGIE,Destornillador Eléctrico 4.8v Recargable 45 Accesorios,$ 7.990,$ 13.990,-43%,True
379,KUANGYE,Sierra Caladora Adaptador De Taladro Eléctrico,$ 12.890,$ 32.225,-60%,True
380,FG,Pala punta de huevo acero,$ 8.290,,,False
381,WEBER,Adhesivo Piedra Piso/Muro Superficie Rígida/Flexible 25Kg,$ 20.990,,,False
382,INDURA,Electrodo 6011 3/32" 5 kg,$ 31.455,,,False
383,REDLINE,Tiza 225 gramos rojo,$ 3.990,,,False
384,3M,Guantes 3M Comfort Grip,$ 8.790,,,False
385,DREMEL,Dremel sierra caladora de banco + 10 accesorios.,$ 131.990,,,False
386,BOSCH,Sierra circular inalámbrica 6 1/2" 18V sin batería,$ 119.990,,,False
387,REDLINE,Guante multiflex multiuso algodón palma látex amarillo negro,$ 1.290,,,False
388,REDLINE,Huincha de medir 8 metros fibra de vidrio,$ 10.718,,,False
389,BAUKER,Hoja para sierra de banda 1575 mm,$ 10.990,,,False
390,REDLINE,Guante multiuso tejido y palma anticorte grado 5 profesional,$ 4.990,,,False
391,DEWALT,Sierra caladora eléctrica 650W,$ 95.990,,,False
392,DEWALT,Set puntas de atornillado 100 piezas,$ 37.990,,,False
393,REDLINE,Guante cuero soldador reforzado naranjo negro,$ 5.490,,,False
394,BAUKER,Set de puntas para destornillador 31 unidades,$ 10.190,,,False
395,DVP,10mmx1.05mx2.90m Alveolar / Transparente,$ 39.990,,,False
396,TOPEX,Adhesivo Piedra Piso/Muro Superficie Rígida/Flexible 20Kg,$ 14.990,,,False
397,BAUKER,Set de puntas para destornillador 61 unidades,$ 16.990,,,False
398,WEBER,Adhesivo Porcelanato Muro Superficie Flexible 24_5 Kg,$ 16.640,,,False
399,REDLINE,Set de atornillar 57 piezas,$ 16.990,$ 24.990,-32%,True
400,REDLINE,Espátula flexible 6",$ 3.890,,,False
401,MAKITA,Lijadora orbital eléctrica 190W,$ 80.490,,,False
402,BOSCH,Esmeril angular inalámbrico 5" 18V + 1 batería + cargador,$ 184.990,,,False
403,BAUKER,Kit de instalación de cerradura 3 piezas,$ 11.990,,,False
404,BAUKER,Electrodo 6011 3/32" 1.5 kg,$ 5.681,,,False
405,RASTA,Disco de corte para acero inoxidable 4_5",$ 1.590,,,False
406,REDLINE,Cortadora manual 66 cm,$ 85.990,,,False
407,BAUKER,Esmeril de banco 8" 350 W,$ 59.990,,,False
408,REDLINE,Guante profesional cabritilla,$ 3.890,,,False
409,HUSQVARNA,Motosierra Husqvarna 445E Espada 18",$ 399.990,$ 449.990,,False
410,MAKITA,Recortadora eléctrica 530W,$ 129.990,,,False
411,BOSCH,Tronzadora eléctrica 14" 2400W,$ 259.990,,,False
412,UBERMANN,Caja para herramientas metal 5 bandejas,$ 24.990,,,False
413,BAUKER,Desbrozadora a combustión 1_2 HP 33cc,$ 159.990,,,False
414,DEWALT,Kit motosierra 12” brushless 20V + bateria 5Ah y cargador,$ 299.990,,,False
415,LIZCAL,Bandeja plástica para rodillos de hasta 23 cm,$ 3.390,,,False
416,REDLINE,Huincha de medir 5 metros fibra de vidrio,$ 8.574,,,False
417,DEWALT,Lijadora roto orbital eléctrica 275W,$ 129.990,,,False
418,BAUKER,Sierra de banda eléctrica,$ 209.990,,,False
419,UBERMANN,Escalera Tipo tijera fibra de vidrio 7 peldaños 2_5 m,$ 139.990,,,False
420,JUST HOME COLLECTION,Piedra para afilar cuchillos,$ 4.990,,,False
421,LERNEN,Taladro inalámbrico percutor 21V + herramienta 10 en 1 + 2 baterías,$ 199.990,,,False
422,MAS ECONOMICA,Brocha mas económica 4 pulgada,$ 3.259,,,False
423,BAUKER,Sierra sable inalámbrica 18V sin batería,$ 84.990,,,False
424,ERGO,Tijeron para poda extensible de 61 a 84 cm,$ 22.990,,,False
425,DEWALT,Set de discos de lija grano 80 5 unidades,$ 13.990,,,False
426,MAKITA,Esmeril angular eléctrico 4_5" 720W,$ 66.990,,,False
427,REDLINE,Punto acero 12 pulgadas.,$ 7.690,,,False
428,PROVIDUS,Pack Soplete + Balón + Lente + Guantes,$ 23.390,,,False
429,TOPEX,Cinta multiuso tapagoteras 2_5 m,$ 11.990,,,False
430,REDLINE,Guante cuero descarne modelo ajustado,$ 1.990,,,False
431,REDLINE,Martillo carpintero 16 Oz acero,$ 13.493,,,False
432,PROVIDUS,Soplete a gas Negro/dorado,$ 36.990,,,False
433,REDLINE,Llave para gasfiter acero,$ 10.990,,,False
434,INGCO,Kit Set De Herramientas Ingco Taladro Inalambr + 128 Piezas,$ 62.240,$ 74.990,,False
435,TOTAL TOOLS,Kit Set Juego De Limas De Acero 5 Piezas 8 Pulgadas Total,$ 15.990,$ 24.600,-35%,True
436,TOPEX,Pistola calafatera para siliconas,$ 3.890,,,False
437,LIZCAL,Rodillo fibra trenzada Antigota. Ancho 23 cm.,$ 5.740,,,False
438,REDLINE,Set de organizadores 8 unidades,$ 9.490,,,False
439,BOSCH,Taladro percutor eléctrico 13 mm 750W,$ 79.990,,,False
440,3M,Set de discos de cortes metal 25 unidades,$ 22.990,,,False
441,BOSCH,Taladro inalámbrico percutor 13 mm 18V Brushless+2 baterías+23 accesor,$ 239.990,,,False
442,TEH,Set Kit De Herramientas Taladro Percutor 580w 13mm Tehtools TEHTOOLS,$ 69.990,,,False
443,BAUKER,Cortadora de pasto a gasolina 50 cm 125 cc,$ 289.990,,,False
444,INCHALAM,Grapa galvanizada 1 1/4" 1 kg,$ 6.590,,,False
445,BOSCH,Taladro Percutor GSB 550 RE 550W 220V + 34 Accesprios,$ 52.890,$ 61.990,,False
446,BAUKER,Caja de herramientas 10x34x36 cm,$ 14.990,,,False
447,BOSCH,Disco de corte 4" acero,$ 1.290,,,False
448,LANCO,Esmalte al Agua Superior Mate Blanco 4 gl,$ 67.990,,,False
449,CONDOR,Brocha multipropósito 5/8"x2",$ 4.680,,,False
450,REDLINE,Crimpeadora pelacables 26x3x10 cm,$ 14.990,,,False
451,DEFENSOR FOREVER,Hacha Multifuncional Multiuso Plegable Para Camping Caza,$ 29.890,$ 29.980,,False
452,UBERMANN,Set de dados y llaves 1/2" 27 piezas,$ 100.990,,,False
453,HILACHAS,Paño de limpieza algodón 1 kg,$ 7.790,,,False
454,TRAMONTINA,Pala cuadrada de acero negro,$ 14.990,,,False
455,STANLEY,Juego de formones 3 piezas,$ 18.879,,,False
456,DE TODO Y MAS,Equipo de pintura airless 1.700 w 2.3 lpm 3200 psi profesional,$ 258.990,$ 363.980,-29%,True
457,BAUKER,Taladro percutor eléctrico 10 mm 650W,$ 36.990,,,False
458,VINILIT,Adhesivo Tradicional para PVC 240cc,$ 3.290,,,False
459,MUNDO MAGIA,Pistola De Clavos Grapadora Clavadora Eléctrica 2 En 1,$ 34.990,,,False
460,PROVIDUS,Kit soplete + 2 gas 227 gr,$ 24.990,,,False
461,BAUKER,Desbrozadora a combustión 1_7 HP 43 cc,$ 189.990,,,False
462,MAMUT,Autoperforante hexagonal con golilla 12X1 300 unidades,$ 24.150,,,False
463,TRAMONTINA,Rastrillo 14 dientes de metal negro,$ 10.890,,,False
464,BAUKER,Set de puntas Phillips 15 unidades,$ 10.490,,,False
465,UBERMANN,Organizador de herramientas 10 gavetas,$ 28.990,,,False
466,BLACK+DECKER,Cepillo eléctrico 650W,$ 78.990,,,False
467,REDLINE,Guante multiflex nylon palma látex liviano,$ 1.490,,,False
468,STANLEY,Sierra circular eléctrica 1600W + 2 discos 24 dientes,$ 84.990,,,False
469,LERNEN,Taladro inalámbrico percutor 13mm 21V + 2 baterías + accesorios,$ 89.990,,,False
470,PREMIER,Set de brochas multipropósito 1/2"-1"-2" 3 unidades,$ 4.390,,,False
471,REDLINE,Tornillo de banco 4" acero,$ 36.990,,,False
472,STANLEY,Tijera Hojalatera FatMax,$ 20.990,,,False
473,REDLINE,Caja para inglete plástico,$ 6.995,,,False
474,BOSCH,Taladro percutor eléctrico 16 mm 750W,$ 112.990,,,False
475,ATLAS,Bandeja para rodillo plástico rojo/negro 23 cm,$ 3.390,,,False
476,REDLINE,Set de hojas de sierra HSS 12" bimetal 2 unidades,$ 3.352,,,False
477,REDLINE,Organizador herramientas 33x28x9 cm,$ 9.490,,,False
478,BOSCH,Taladro percutor eléctrico 10 mm 450W + accesorios,$ 55.990,,,False
479,LERNEN,Taladro inalámbrico percutor 10mm 21V + 2 baterías,$ 46.990,$ 74.990,-37%,True
480,BOSCH,Set de brocas de impacto 8 unidades,$ 19.990,,,False
481,BAUKER,Orilladora eléctrica 550 W,$ 52.990,,,False
482,LIZCAL,Rodillo de poliéster 11 cm,$ 3.216,,,False
483,BOSCH,Set de brocas de impacto 8 unidades,$ 19.990,,,False
484,BOSCH,Taladro inalámbrico percutor 13 mm 18V Brushless sin batería,$ 128.990,,,False
485,INDURA,Electrodo punto azul 1/8" 1 kg,$ 6.291,,,False
486,BOSCH,Taladro inalámbrico percutor 13 mm 18V Brushless + 1 batería,$ 189.990,,,False
487,ITAKA,Mesa de transporte hasta 350 kg,$ 399.990,,,False
488,BOSCH,Taladro inalámbrico percutor 10 mm 12V sin batería,$ 93.990,,,False
489,BOSCH,Taladro inalámbrico percutor 8 mm 12V + 2 baterías,$ 189.990,,,False
490,BOSCH,Taladro percutor eléctrico 550W + maletín,$ 52.990,,,False
491,REDLINE,Caja herramientas 31x20x5 cm,$ 4.990,,,False
492,REDLINE,Pack 20 pares de guantes forte basic,$ 16.990,,,False
493,BOSCH,Taladro percutor eléctrico 550W + 14 accesorios,$ 59.990,,,False
494,BOSCH,Taladro de impacto eléctrico 13 mm 800W,$ 176.990,,,False
495,BOSCH,Taladro inalámbrico percutor 13 mm 18V sin batería,$ 234.990,,,False
496,UBERMANN,Broca cerámica 6 mm,$ 6.990,,,False
497,BOSCH,Taladro percutor inalámbrico 13mm 18V sin cargador ni batería,$ 99.990,,,False
498,BOSCH,Taladro percutor eléctrico 13 mm 550W,$ 74.990,,,False
499,BOSCH,Taladro inalámbrico atornillador 13 mm 18V sin batería,$ 399.990,,,False
500,BLACK+DECKER,Lijadora roto orbital eléctrica 200W,$ 44.990,,,False
501,DEWALT,Atornill de impacto 1/4"20v max brushless+no incluye baterías/cargador,$ 149.990,,,False
502,PROVIDUS,Soplete a gas 190 gr,$ 21.990,,,False
503,BOSCH,Taladro percutor eléctrico 10 mm 450W,$ 52.990,,,False
504,BOSCH,Taladro percutor eléctrico 13 mm 550W + brocas,$ 58.990,,,False
505,BOSCH,Taladro inalámbrico percutor 13 mm 18V sin batería,$ 161.990,,,False
506,BOSCH,Medidor láser Bosch GLM 30-23,$ 49.990,$ 69.990,-29%,True
507,BOSCH,Recortadora eléctrica 550W,$ 85.890,,,False
508,PROPAC,Propack 10 pares guantes policotón,$ 7.490,,,False
509,UBERMANN,Esmeril angular eléctrico 4_5" 900W,$ 60.990,,,False
510,BOSCH,Broca para cerámica 10 mm,$ 13.375,,,False
511,LIZCAL,Rodillo de fibra termofusionado 2x18 cm,$ 3.810,,,False
512,UBERMANN,Set de conectores HI 1/4" 2 unidades,$ 5.790,,,False
513,TRAMONTINA,Kit de herramientas de jardín de acero 3 piezas naranjo.,$ 8.390,,,False
514,DEWALT,Atornillador drywall inalámbrico 20V sin batería,$ 192.990,,,False
515,HOFFENS,Maquina Fusora Digital Ppr 20 A 63 mm Con Dados Básica 800 W,$ 95.990,,,False
516,MAKITA,Esmeril angular eléctrico 9" 2200W,$ 169.990,,,False
517,BAUKER,Piso de trabajo 2 peldaños aluminio,$ 19.990,,,False
518,REDLINE,Mazo de goma 16 onzas,$ 15.588,,,False
519,UBERMANN,Disco de sierra circular 7 1/4" 60 dientes,$ 24.642,,,False
520,PLASMET,Pala carbonera cuadrada acero,$ 14.990,,,False
521,REDLINE,Pack 10 pares guantes descarne,$ 17.990,,,False
522,STIHL,Aceite motor 2 tiempos - 1L,$ 11.990,,,False
523,MAKITA,Batería recargable 18V 3_0 Ah,$ 79.990,,,False
524,BAUKER,Broca para bisagra 35 mm cilíndrica,$ 8.392,,,False
525,UBERMANN,Batería recargable 20V 4 Ah - Generación Brushless,$ 90.993,,,False
526,STIHL,Cadena para Motosierra Modelo MS 250,$ 28.790,,,False
527,KALOP,Pasacable 30 metros,$ 17.690,,,False
528,BLACK+DECKER,Herramienta Multipropósito 20V 6en1 Matrix™ BLACK+DECKER,$ 179.990,$ 289.990,-38%,True
529,BAUKER,Lijadora para drywall eléctrica 600W,$ 179.990,,,False
530,ERGO,Kit de tijera + tijerón para jardín 2 piezas naranjo,$ 15.990,,,False
531,BAUKER,Mini nivel cruz láser 14x13x15 cm plástico plateado,$ 39.990,,,False
532,STANLEY,Rebajadora 550W 1/4",$ 72.990,,,False
533,STANLEY,Kit eléctrico sierra circular 1600W + sierra caladora 600W,$ 159.990,,,False
534,STIHL,Aceite motor 2 tiempos - 500 ml,$ 6.290,,,False
535,REDLINE,Sargento 18" acero inoxidable,$ 11.990,,,False
536,REDLINE,Martillo carpintero 8 Oz acero,$ 8.995,,,False
537,BOSCH,Llave de Impacto a batería 18V GDX 180-LI,$ 109.990,,,False
538,BOSCH,Kit batería recargable 18V + cargador,$ 61.990,,,False
539,KUANGYE,Pack / Set 120 Lija Velcro De 5 / 125mm P40-60-80-100-120,$ 11.990,$ 29.975,-60%,True
540,LANCO,Adhesivo de Montaje Súper Nail 300 ml,$ 5.590,,,False
541,DEWALT,Sierra ingleteadora eléctrica 10" 1650W,$ 399.990,,,False
542,UBERMANN,Sierra circular eléctrica 7 1/4" 1800W,$ 115.990,,,False
543,REDLINE,Guante profesional cabritilla,$ 3.490,,,False
544,INDURA,Electrodo 6011 1/8" 5 kg,$ 28.310,,,False
545,LERNEN,Pack Taladro Inalambrico + Motosierra Podadora - 4 Baterías,$ 55.990,,,False
546,UBERMANN,Kit corte + instal laminado,$ 49.990,,,False
547,REDLINE,Escofina media caña 8" acero,$ 4.196,,,False
548,REDLINE,Arco de sierra 12" metal,$ 16.996,,,False
549,F3C,Cuña para porcelanato,$ 8.090,,,False
550,BAUKER,Set de fresas 6 unidades,$ 14.235,,,False
551,DEWALT,Esmeril angular eléctrico 4_5" 950W,$ 87.290,$ 104.990,,False
552,MAKITA,Esmeril angular eléctrico 7" 2200W,$ 169.990,,,False
553,DEWALT,Detector de vigas 3/4" 19mm,$ 26.990,,,False
554,UBERMANN,Set 15 Fresas 1/4" ubermann,$ 36.990,,,False
555,UBERMANN,Kit 2 baterías recargables 20V 2 Ah + cargardor - Generación Brushless,$ 129.990,,,False
556,UBERMANN,Martillo carpintero 16 Oz acero,$ 16.191,,,False
557,BOSCH,Broca para cerámica 80 mm 8 mm,$ 10.700,,,False
558,MAKITA,Taladro percutor eléctrico 13 mm 710W,$ 89.990,,,False
559,BAUKER,Organizador 9 Piezas,$ 21.990,,,False
560,LERNEN,Medidor De Distancia Laser Digital 100m Con Accesorios,$ 32.990,$ 49.990,-34%,True
561,ALEMANY,Rueda maciza para carretilla,$ 15.990,,,False
562,GENERICO,KIT DE HERRAMIENTAS PARA EQUIPOS DE ELECTRÓNICA,$ 34.990,,,False
563,BAUKER,Set de puntas Phillips 6 unidades,$ 5.690,,,False
564,HYUNDAI,Generador eléctrico a gasolina 6500W,$ 1.296.990,,,False
565,BAUKER,Set de puntas Phillips 6 unidades,$ 7.390,,,False
566,BAUKER,Sierra caladora eléctrica 600W,$ 41.990,,,False
567,MAKITA,Rotomartillo 780 Watts,$ 199.990,,,False
568,BAUKER,Aceite de cadena biodegradable - 1L,$ 6.890,,,False
569,REDLINE,Cortadora manual 50 cm,$ 41.990,,,False
570,KALOP,Pasacable 10 metros,$ 8.690,,,False
571,TOPEX,Fragüe Gris 1 kg,$ 1.473,,,False
572,DEWALT,Pulidora angular eléctrica 1250W,$ 161.990,,,False
573,INDURA,Electrodo 7018 3/32" 1 kg,$ 8.388,,,False
574,BAUKER,Orilladora eléctrica 350 W,$ 40.990,,,False
575,REDLINE,Set de dados chicharra 11 unidades,$ 24.472,,,False
576,CONDOR,Brocha multipropósito 5/8"x2 1/2",$ 5.490,,,False
577,DVP,2.15m x 4 a 6mm Perfil Policarbonato T traslúcido,$ 3.590,,,False
578,BAUKER,Cinturón porta herramientas 13 bolsillos,$ 22.490,,,False
579,BAUKER,Kit de puntas + brocas 40 piezas,$ 26.990,,,False
580,REDLINE,Pasacable nylon 20 metros 3mm,$ 6.490,,,False
581,UBERMANN,Set Remachadora + 64 accesorios,$ 20.390,,,False
582,REDLINE,Espátula flexible 3",$ 3.490,,,False
583,DEWALT,Cinturón y Tirantes Uso Profesional Dewalt DWST540602,$ 115.990,$ 129.990,,False
584,STIHL,Aceite de cadena biodegradable - 1L,$ 10.490,,,False
585,STEELPRO,Guante cuero supervisor lavable_ clarino executive negro,$ 7.190,,,False
586,BAUKER,Porta herramientas 6 bolsillos,$ 10.990,,,False
587,OREGON,Cadena para motosierra 3/8" 16",$ 20.990,,,False
588,REDLINE,Tornillo de banco 5" acero,$ 51.786,,,False
589,HUSQVARNA,Cortacesped Husqvarna Lc 353 Awd,$ 849.990,,,False
590,EVERSO,Crimpeadora Alicate Prensa Trinquete + 700 Terminales,$ 10.990,$ 22.990,-52%,True
591,BOSCH,Disco de corte metal 4_5" x 1mm,$ 1.790,,,False
592,STANLEY,Cepilladora manual 356 mm metal,$ 49.188,,,False
593,GENERICO,Desmalezadora Orilladora Multifuncional 6 en 1 - Profesional Japon,$ 146.990,$ 199.990,-27%,True
594,MAKITA,Taladro inalámbrico percutor 13 mm 18V + 2 baterías,$ 314.990,,,False
595,LIZCAL,Kit de bandeja + 2 rodillos,$ 8.990,,,False
596,DEWALT,Taladro percutor eléctrico 13 mm 710W,$ 58.290,,,False
597,MAMUT,Perno coche 1/4X1 1/2 100 unidades,$ 12.990,,,False
598,GENERAC,Set Caja De Dados Juego Herramientas 108 Piezas/006,$ 34.990,$ 71.990,-51%,True
599,KARSON,Martillo carpintero 12 Oz acero,$ 3.137,,,False
600,MAKITA,Sierra circular eléctrica 7 1/4" 1200W,$ 89.990,$ 149.990,-40%,True
601,LA GOTITA,Adhesivo La gotita profesional 10 ml,$ 9.190,,,False
602,BOSCH,Sierra Sable GSA 120 220v,$ 219.990,,,False
603,UBERMANN,Caja para herramientas 51x28x11 cm,$ 29.990,,,False
604,HENKEL,Adhesivo de montaje Agorex 3_8 kg,$ 36.150,,,False
605,MAKITA,Chicharra Inal. 12v 1/4'-3/8'' Makita Wr100dz Sin Baterias,$ 159.990,$ 189.990,,False
606,HYUNDAI,Generador eléctrico a diesel 6300W,$ 2.399.990,,,False
607,SCHNEIDER ELECTRIC,Amperímetro tenaza Schneider,$ 39.990,,,False
608,DEWALT,Taladro inalámbrico percutor 13 mm 20V sin batería,$ 299.990,$ 329.990,,False
609,WAGNER,Pistola pintar control profesional 130 airless,$ 389.990,,,False
610,EINHELL,Motosierra Inalambrica 36v 350mm Bateria Cargador Einhell,$ 229.990,$ 314.400,-27%,True
611,TRAMONTINA,Barrehojas de metal naranjo con mango reversible,$ 11.990,,,False
612,REDLINE,Cautín pistola 100 W,$ 20.990,,,False
613,TOTAL TOOLS,Llave de impacto inalámbrica super 1/2 (13mm) 20V TOTAL,$ 96.990,$ 139.990,-31%,True
614,F3C,Kit del instalador F500-S 50 cm,$ 36.990,,,False
615,GARDENA,Tijera de podar aluminio celeste,$ 22.990,,,False
616,EINHELL,Podador De Altura Inalámbrico 18v Bateria Cargador Einhell,$ 169.990,$ 249.200,-32%,True
617,GENERICO,Canteadora Banco Luxter 1800w Profesional Carpinteria Madera,$ 279.990,,,False
618,TOPEX,Adhesivo multiuso 360 gr,$ 4.290,,,False
619,STANLEY,Martillo cabo fibra vidrio 20 oz,$ 17.990,,,False
620,BOSCH,Nivel láser verde combinado GCL 2-50G + base rm10 + trípode,$ 369.990,$ 399.990,,False
621,LIZCAL,Rodillo de fibra termofusionado 0_6x12 cm,$ 2.850,,,False
622,BOSCH,Rotomartillo inalámbrico 18V 1.7 J sin batería,$ 159.990,,,False
623,TOPEX,Cinta aislante negra 19 mm x 20 m prop 5 unidades,$ 4.515,,,False
624,DEWALT,Batería recargable 60V 6_0 Ah,$ 167.990,,,False
625,TESA,Cinta para enmascarar 48 mm 40 m,$ 3.590,,,False
626,TOTAL TOOLS,Kit Taladro + Atornillador De Impacto 12v + 2 baterias + Cargador,$ 99.990,$ 153.400,-35%,True
627,DEWALT,Kit soplador 20V,$ 199.990,,,False
628,HELA,Espátula multiuso acero flexible 65 mm,$ 5.490,,,False
629,TOTAL TOOLS,Kit Taladro + Atornillador De Impacto 20v + 2 baterias + Cargador,$ 199.990,$ 306.700,-35%,True
630,STEELPRO,Guante multiflex palma nitrilo foam,$ 2.290,,,False
631,MAS ECONOMICA,Brocha mas económica 1 pulgada,$ 1.989,,,False
632,ERGO,Podador de altura de metal negro,$ 19.990,,,False
633,REDLINE,Combo con mango 96 Oz acero,$ 16.190,,,False
634,MAKITA,Taladro atornillador inalámbrico 18V sin batería,$ 104.990,,,False
635,HALUX,Cautin tipo lapiz 15W,$ 13.990,,,False
636,LIZCAL,Rodillo de poliéster 23 cm,$ 5.378,,,False
637,B FRESH,Máquina De Cabritas Profesional,$ 149.990,$ 399.990,-63%,True
638,HUSQVARNA,Soplador Pro Husqvarna Li 525Ib,$ 389.990,,,False
639,REDLINE,Sargento 24'' acero inoxidable,$ 15.587,,,False
640,LA GOTITA,Adhesivo instantáneo gel La Gotita 3 gr,$ 4.990,,,False
641,BAUKER,Cortasetos eléctrico 22" 600 W,$ 89.990,,,False
642,BOSCH,Set brocas y puntas hexagonales 35 unidades,$ 34.090,$ 47.990,-29%,True
643,ALPEN,Broca para concreto centradora 6x100 mm,$ 2.890,,,False
644,MAMUT,Autoperforante hexagonal con golilla 12X3 100 unidades,$ 17.990,,,False
